	KO_TP_1	KO_TP_2	KO_TP_3	KO_TP_4	KO_TP_5	KO_baseline_1	KO_baseline_2	KO_baseline_3	KO_baseline_4	KO_baseline_5	WT_TP_1	WT_TP_2	WT_TP_3	WT_TP_4	WT_TP_5	WT_baseline_1	WT_baseline_2	WT_baseline_3	WT_baseline_4	WT_baseline_5	WT_baseline_mean	WT_TP_mean	WT_TP_vs_WT_baseline_log2fc	pval	padj	differentially_expressed
Tra2a	15.6942517707914	15.5942458647813	15.5819949284371	15.5939833699283	15.329792835169	15.4566143078418	15.6391937181273	15.5595712772123	15.7364759246236	15.4244648506463	15.3249118368897	15.3391506105287	15.3815260529522	15.5861566208215	15.6485401545256	15.4225543003675	15.402362584741	15.5052129941106	15.2995192806123	15.6228096989289	15.4504917717521	15.4560570551435	0.00556528339145324	0.95023827252379	0.964755988386369	FALSE
Eif4g3	14.2617864187165	14.057323340305	14.3174620783621	14.1537657602026	13.9107270413526	14.0401869613091	13.956303548727	13.9799878009942	14.1565492531945	14.0850989566444	14.953878140688	14.7414353849662	14.6251209163655	14.7516225097751	14.5945812053832	14.3794257521099	14.1905037502409	14.5472319493301	14.4065039854761	14.4442513816325	14.3935833637579	14.7333276314356	0.339744267677721	0.00428008037736257	0.0137178108160877	FALSE
Rab11fip5	11.700478732804	11.6249736117584	11.8728441465586	11.6193075412159	11.7447833927351	11.6029864475831	12.0852168278876	11.7567230984379	11.9694620719722	11.8181027971671	12.5968815805944	12.4220963116379	12.4756675761083	12.5390860927915	12.3611514991133	11.7277375541528	12.0153627798803	11.9252725490373	11.9354265972626	12.0002747058106	11.9208148372287	12.4789766120491	0.558161774820354	3.79784874018305e-05	0.000499215392093292	FALSE
Thop1	15.5467076014207	15.5594607433804	15.6448899386219	15.6795680660334	15.5050485792931	15.6875998568048	15.4597581861086	15.7747252990737	15.7542977384788	15.9077356771757	15.8558247669711	15.551203566493	15.5040803233859	15.5935253478823	15.5859923779132	15.6733560087689	15.7355269370248	15.8081446860455	15.7209095447491	15.5075438064561	15.6890961966089	15.6181252765291	-0.0709709200797732	0.398649115325497	0.498363473382876	FALSE
Dus3l	13.4489938414651	13.1017442829669	13.5170788054521	13.3165078191031	13.0321146218971	13.5110237110188	13.5879532725617	13.7921497223797	13.9370243234286	13.850040294277	13.2435414548986	13.1436159908286	13.3313368562965	13.489195690773	13.4053542343248	13.8020114142775	13.7349001043545	14.1489452230552	13.8922866605181	13.953387112609	13.9063061029629	13.3226088454243	-0.583697257538574	0.000274544441586895	0.00188015787907361	FALSE
Fnbp4	14.2687174288362	14.0995779393881	14.2038297386336	14.0438987910102	14.2250793724894	14.1717397517818	14.1670495842639	14.1831003190344	14.2038373839346	14.100161316239	14.7118175152817	14.8615909855439	14.8444360674158	15.0216480199859	14.7281277845446	14.6407476676149	14.2617276633059	14.5823772356407	14.663230080618	14.5996513764977	14.5495468047354	14.8335240745544	0.283977269818932	0.016419418437037	0.0384727933798936	FALSE
Lims1	15.0723419908298	14.8521539618874	15.1025785822894	15.1310611372692	14.7218094642218	14.6354403906736	14.918290255835	14.7265853866382	14.762340509758	14.9156179973619	15.261984700563	15.2828784754182	15.1678963513373	15.4565982664362	15.1250461306126	14.9449407807105	15.0637658197576	14.8962850954533	14.9643363548504	14.8646456209315	14.9467947343407	15.2588807848735	0.312086050532816	0.00275321861297419	0.00985528677571857	FALSE
Dus4l	11.892588350755	12.2854108888785	12.2528782733946	12.1024973885049	11.9331299896671	12.2872102342969	12.1273914605116	12.2227013359297	12.4278078016366	12.1894138016945	12.106477881087	11.7394810718146	12.2851305319561	11.5938252666497	12.3129169807096	12.1302230386496	11.8708578643638	12.1038451056614	12.1214040056885	11.9186955589438	12.0290051146614	12.0075663464434	-0.0214387682180313	0.895697083139393	0.922695272813467	FALSE
Trim35	14.3521951933045	14.1471492643376	14.4319741581353	14.29932966909	13.7114518867148	14.1596269785292	14.4262188834002	14.2593754825582	14.5290217489053	14.27709847725	14.3904444072532	14.182852106763	13.9218967102892	14.1165470290175	14.3641688611428	14.6131390923906	14.4493034326768	14.7584574670589	14.5546068372916	14.7631449204898	14.6277303499815	14.1951818228931	-0.432548527088406	0.00423481307105816	0.0136377048209213	FALSE
Acbd3	13.1036287687643	13.040169833978	13.1924407756053	13.101340495908	13.197488555294	13.1708905450656	13.2869764173923	13.0249682147606	13.1368389548239	13.0042397817262	12.8200173683292	13.2554225417736	13.3452527632039	13.1231579007933	13.1103544337433	13.0938747305346	12.9305211388337	12.9850805508736	12.8676127297432	12.981627928046	12.9717434156062	13.1308410015687	0.159097585962451	0.156280534348831	0.236131662109802	FALSE
A0A0R4J094	14.6923376144837	14.647790055292	14.6691840377753	14.7573795912539	14.5004684629531	14.2219948606061	14.1768042680566	14.3346992700361	14.2593092719962	14.2120555450265	14.3754399734778	14.3825024460273	14.3712933966768	14.3826713051321	14.4543185739843	14.1612972479382	14.1064238985085	14.116733826134	14.1876381710986	13.8274915712479	14.0799169429855	14.3932451390597	0.313328196074183	0.00713540313553106	0.0203370789840376	FALSE
Rusf1	14.2294572422773	14.2044183082894	14.4727352565098	14.362080801331	13.9948483943605	13.4776823863783	13.7538226207268	13.7012306426594	13.8176232575114	13.4847851400598	13.2848530116592	13.859243577963	13.4935677819885	13.9259252649729	13.6452869041095	13.0628067597484	13.105561539278	13.4676437565432	13.6100674489798	13.5863120477821	13.3664783104663	13.6417753081386	0.27529699767233	0.137195156516458	0.21280519522771	FALSE
Ints7	13.6229555093057	13.6331655304879	13.6990518440169	13.5608701619253	13.5680748695232	13.614295745936	13.7854626855093	13.6766843699878	13.7503615521257	13.591300268512	13.5653996332837	13.7369092377905	13.7124410208194	13.8482121363417	13.7184793626494	13.5214654874474	13.2774980926224	13.6623123303428	13.5311377414447	13.5355669970862	13.5055961297887	13.7162882781769	0.21069214838823	0.0282397084996878	0.0592101629863452	FALSE
Chtf18	11.621694763178	11.1607601363712	11.6372316571858	11.5611399443696	11.6431662362531	11.7821095561037	12.1723775010183	11.7323116031484	11.8574795403701	11.9425841459495	13.005745587353	12.9172210137884	12.8281047413798	13.1071042584449	12.8119325561747	12.119232955411	11.9358869532997	12.3148805889331	12.3572935719189	12.208423371935	12.1871434882995	12.9340216314282	0.74687814312863	7.07382297999226e-05	0.000741150766823422	FALSE
Thoc5	14.0447270893746	13.9143010347862	14.1027712967151	14.0475925755102	14.050375853384	14.0210927535231	14.1359657424273	14.1409096343198	14.1195328844273	14.2209677410839	14.0580086398157	14.1116736455998	14.0444624271656	14.2048385682251	14.0436168903349	14.008122191918	13.8461661557951	14.2113483993343	14.1567862345415	14.1796836513019	14.0804213265782	14.0925200342282	0.012098707650086	0.877167495499718	0.908562724087383	FALSE
Ckap5	14.8162886990876	14.6830439451219	14.7664564407535	14.6576199100807	14.6513208255964	15.4001756573705	15.4910513763641	15.344122496648	15.3330714702536	15.3055381046712	15.5797077929379	15.5191386436273	15.3284014512415	15.6180872043175	15.3794934423226	15.4388405738954	15.3355683077449	15.4582880500037	15.4681721754602	15.4507730843481	15.4303284382904	15.4849657068894	0.0546372685989294	0.410649735361005	0.509725553560348	FALSE
Cog6	12.8875976169158	13.0773598445931	12.9662116197721	12.7984333233204	13.1799821556937	13.1668848773805	13.2808316542877	12.9931719234193	13.0999099179577	13.0362921147791	13.2591135652377	13.250046694226	13.3892683345375	13.1732633170182	12.8116656919577	12.8540502086516	12.8948215518929	12.8042318772105	12.8283705658833	12.8112502486708	12.8385448904618	13.1766715205954	0.338126630133614	0.0246597657731327	0.0531593049928969	FALSE
Inpp4a	11.2310771440662	10.9083776082603	11.6470176355763	10.678063099574	10.922688457336	10.2299603722138	10.9253541546807	10.1122831085982	10.3579148319805	10.613826290934	12.2174215843645	11.8638842616418	11.3281868413968	11.8046432967499	11.2192229835926	11.197142958941	10.9176256850623	11.2996430512948	10.8099208292962	11.1350807753788	11.0718826599946	11.6866717935491	0.614789133554529	0.0247224648464053	0.0532512395566179	FALSE
Cog7	13.8477033596353	13.8360404897683	14.0303653938527	14.0665349170554	13.7560350234973	13.6374286626845	13.5150468315973	13.6813811805624	13.8180628416166	13.9187980313506	14.1895157298002	14.1078464006758	14.009312527207	14.1317765943418	13.9527594445369	13.5641375786499	13.5355791466598	13.7104728364647	13.6394537680967	13.7065176022061	13.6312321864155	14.0782421393123	0.447009952896888	5.13683627876045e-05	0.00059814004897999	FALSE
Ikbkb	14.3038378156813	14.4432479117674	14.5377522736654	14.3763764007177	14.1467198103351	14.2332077189284	14.3536775359675	14.2846361617761	14.5047941647242	14.3585481868115	14.9194406468435	14.6187238810183	14.5346676445924	14.6925991568697	14.7619926578436	14.2430177425673	14.2849180602687	14.6312850718595	14.4801401351838	14.6322454914193	14.4543213002597	14.7054847974335	0.251163497173735	0.0461712535852672	0.0885072347706898	FALSE
Commd5	13.7098807805008	13.8913565263183	13.6318818574494	14.0652899017532	14.1187626708948	13.7606575817787	13.4964543601538	13.7058591404678	13.7411614768638	13.7490837741395	13.4086747148897	13.5416653511088	13.2946494646696	13.0926448388582	12.9874416729361	12.904762554523	12.9685876011742	13.2164366761301	13.3756775306757	13.4015462085087	13.1734021142024	13.2650152084925	0.0916130942901052	0.541950956743443	0.631528172844243	FALSE
Cluh	15.032583881323	15.0054184101153	15.1039762031459	14.976344838584	14.9811569616156	15.4088405384753	15.5278770883059	15.3599279647737	15.4924728712098	15.4946587376695	14.8219632734592	14.6613438880952	14.6997296837307	14.7319235632998	14.5973891733584	15.3959223363488	15.2996409050728	15.3958152568819	15.3714942023329	15.4046093978377	15.3734964196948	14.7024699163887	-0.671026503306173	3.88814336644475e-06	0.000130398153929785	FALSE
Ecsit	15.7828344430946	15.7719974802395	15.841913186166	15.7994207636391	15.6743357358859	15.1319734837444	15.3123547494205	15.0109956996651	15.2964538224256	14.9892436937849	14.7612499469824	15.1511513490826	15.0200944717626	14.963054107666	15.3031243095783	14.9406118334224	14.8946093758131	14.8330827956458	14.7102629535136	14.7798578324496	14.8316849581689	15.0397348370144	0.208049878845454	0.0858272094338865	0.145829044059423	FALSE
Wdhd1	13.3855523712001	13.3057055299872	13.6305174131798	13.3570295928615	13.3883940594733	14.9143243956583	15.0744676382303	15.1843717370997	15.0274697710262	15.0587062955942	14.8355372705182	14.6469355346425	14.575438793568	14.8820602754391	14.7927089675984	15.1138886416385	15.1039843963431	15.3604287516832	15.3376114496625	15.4006093058298	15.2633045090314	14.7465361683532	-0.516768340678194	0.000340349896395179	0.00217708663674527	FALSE
Golga3	13.2291898361631	13.2084569040187	13.3480226764873	13.1801360478905	13.1317139055456	13.0501224313548	13.1669727233917	13.149985220736	13.1009316694951	13.1372041052826	13.3495162213272	13.0936172829432	13.139604109564	13.1256023517171	13.1952383904628	12.907489715615	12.9135065399801	13.0294270028504	13.0347886477522	13.0727338809879	12.9915891574371	13.1807156712028	0.189126513765682	0.0113890316210445	0.0287992464932043	FALSE
Eef1d	19.0342105773471	19.0302845592797	19.0843802109942	19.1231994369167	19.1362877509416	18.9347879553288	18.9394328668195	18.860001810479	18.899560495679	19.0752467109555	19.1364755143335	18.8095860221784	18.8924775960239	18.7930666437579	18.8695576983037	19.0211806126445	19.1344012509306	19.0786147127415	19.0291200389534	19.1851972679667	19.0897027766473	18.9002326949195	-0.189470081727837	0.0344933422484785	0.0699120918715985	FALSE
Pcbd2	14.9628960053373	15.0638500652154	14.8309459309369	14.8925902479783	14.9296606425222	13.4757714227864	12.9728954469507	13.5559191818602	13.442049307536	13.3616833854417	14.5413628599997	14.6763427876485	14.3712593590496	13.9799253000873	14.4877960791785	13.7118820283521	13.6981403254951	13.5522127802536	13.2687349705166	12.9125712797041	13.4287082768643	14.4113372771927	0.982629000328426	0.00110017698603207	0.00498797866629953	FALSE
Trmt10a	12.7835303195057	12.7002012722736	12.5666938780687	12.834117443657	12.7070268943124	13.5946045305255	13.4512883969965	13.6764089066715	13.8096877534887	13.4915274513244	12.4422489280497	12.2582715762829	12.2477139408043	12.1766313221781	12.5824219295608	13.2628113156223	13.259106207323	13.4813579801603	13.0519651038055	13.443254388004	13.299698998983	12.3414575393751	-0.958241459607864	1.93626778367006e-05	0.000337722983632097	FALSE
Mocs2.MOCS2	12.2940262038815	12.5324362892496	12.7981639501138	12.8671088191526	11.6824986817362	12.3567023017606	11.9609322862043	12.7491801706311	12.7588561291269	12.6424736962403	12.9721092410125	12.7445626761494	12.6329088872383	12.6188213652562	12.8085218092954	12.7074195307286	13.0461793058556	13.111996334553	12.5764347444447	12.4891931814741	12.7862446194112	12.7553847957903	-0.0308598236208368	0.833620897073126	0.875076375353785	FALSE
Zfp110	NA	10.5014789540754	9.65116652800466	9.69284561717274	9.63158997488455	8.95095825006333	NA	9.24154467532735	10.2512812003985	NA	10.2543082230929	9.39733878493268	NA	NA	9.67334441364796	10.4441141740473	NA	9.88111243077498	9.28064087534057	9.63156451192273	9.80935799802141	9.77499714055785	-0.0343608574635628	0.926176951461561	0.94669100959534	FALSE
Lcmt1	14.4270115964007	14.3707827479288	14.488693744125	14.3859365282468	14.5344305596936	14.3332811612527	14.3495438649885	14.4173185239946	14.2655198207812	14.5263769716641	14.8634361585347	14.9819685692935	14.9180199904911	14.9437281530782	14.7030059344738	14.3853501421863	14.4019927735609	14.591300268512	14.5483764148125	14.5633929249417	14.4980825048027	14.8820317611743	0.38394925637161	0.000384749228787583	0.00238458136011095	FALSE
Maz	12.3476352086307	12.3031871122774	12.3749389389229	12.5749435158097	11.8959046790745	12.7755320949394	12.6411531142953	12.7535134491077	12.5164362722487	12.6938702313529	12.221614307473	12.5499651138476	12.6247771822164	12.9573088517318	12.7569377940405	12.4287841245515	12.7730217253403	12.8560811549733	12.8104310534866	12.7878882792511	12.7312412675205	12.6221206498619	-0.109120617658679	0.474033288783212	0.569109553964053	FALSE
Bcl7c	14.1026564912209	14.1698545556286	14.2230438820957	14.6784901063007	14.13533253321	14.1003338191265	14.3584932429602	14.4454998886409	14.6496210721277	14.2929398803637	14.3195592295943	15.0908732737213	15.142378335067	14.9824677933276	14.5041672446942	14.641199411542	14.6288157357579	14.5692088607576	14.5827182857887	14.6311088308071	14.6106102249307	14.8078891752809	0.197278950350222	0.30184528246477	0.400729484322911	FALSE
Rab34	NA	NA	9.1802821525626	NA	11.2061108272355	11.0377528424635	11.6653803344522	NA	9.58938149369	NA	NA	11.1981503332175	12.7956805132118	10.1240566735066	NA	10.5753217862395	11.9715507386691	NA	10.5031996394344	NA	11.0166907214477	11.3726291733119	0.355938451864258	0.71984863677974	0.785465562457818	FALSE
Hebp1	14.5843753471414	14.6075672754447	14.6461817872163	14.5945520484249	14.5344852750515	13.6426722433295	13.1734881995817	13.6653581259896	13.9617029035025	13.6427512033274	15.8752885982227	15.6854688021116	15.7250706370357	15.589232718323	15.4794676714982	14.0609745151372	13.8362871017765	14.1762978364626	14.0529246050908	13.6619339360415	13.9576835989017	15.6709056854382	1.71322208653656	9.40547019269887e-07	6.02705889044641e-05	TRUE
Rnf213	15.0654792469965	14.9384034236702	15.1295687903916	14.9976249607063	14.8977084010281	15.9357612906783	15.8299208938723	15.8080591910689	16.1466959480307	16.0890655897178	14.2087068459043	14.1211368511833	13.9283888303797	14.1148972917984	14.1138560927927	14.4846215270986	14.3169744247118	14.6812219375473	14.4227809411507	14.5103747656976	14.4831947192412	14.0973971824117	-0.38579753682949	0.00109930383013203	0.00498717041015016	FALSE
Gm17949	12.5768055397982	11.963257356633	13.0746900643393	14.3840956891918	15.3431648911775	14.6310804028144	12.9229281260385	13.2858284329784	14.6086879813525	13.716830176494	12.7089286757105	14.1564149464832	15.6589868568507	12.3719916715358	13.0017793767045	13.5851503394091	13.1098763497781	13.7505081100269	13.9276020580981	12.7260222665414	13.4198318247707	13.5796203054569	0.159788480686194	0.812515458671183	0.858951752376355	FALSE
Aldh16a1	14.4117360605399	14.5189112835329	14.4694446795369	14.5779775237412	14.4209076225438	14.3309308793572	14.3708440353228	14.3392097762432	14.407407193239	14.5257348973752	14.6709272821587	14.2467480197448	14.2911850916587	14.2842529806407	14.4028122273774	14.4248223873518	14.5761595385134	14.5612760101797	14.5678788539996	14.63340396339	14.5527081506869	14.3791851203161	-0.173523030370818	0.0906461398926486	0.152322019669759	FALSE
Nup98	15.5769507616865	15.4821682554081	15.7085127404806	15.6393774539435	15.5602044429724	15.5124596234227	15.6176568582423	15.5612730264179	15.6198646074931	15.6006708248257	15.5617652636277	15.8069271623647	15.810222666783	15.8684922208022	15.8228272231116	15.7300269222744	15.6704377262271	15.8176532334101	15.7334337866524	15.7524642786239	15.7408031894376	15.7740469073378	0.0332437179002181	0.596217937393009	0.680301110569832	FALSE
Zfp930	10.5679370674504	10.1840322850944	10.0511273535914	10.0753588084601	10.443057497418	NA	10.3288095426686	10.0466056487951	NA	9.60457176068822	10.2380464096364	10.5576455826724	10.9425291667997	10.0990058366849	11.0367368406606	10.4467834948168	10.2112190986644	10.0955025176587	9.81064874778265	10.341941284788	10.1812190287421	10.5747927672908	0.393573738548703	0.114073924837862	0.183078002821092	FALSE
Rassf5	12.9473995129033	12.8784762993963	12.992497602678	12.9681321626754	12.6539422583579	13.0900776754433	13.3492121060883	13.3273000099907	13.2748251039672	13.4362040114371	12.4020154313861	12.6833499483612	12.5070537806774	12.0698525111258	12.2897566720563	13.2273888123675	13.1084231770768	13.2159318394752	13.0864348200535	13.656871725614	13.2590100749174	12.3904056687214	-0.868604406196008	0.000341518559334772	0.00218067500030753	FALSE
Ate1	12.9716261760519	12.8757416734058	13.130250393123	13.0152773973798	12.7495489325362	13.4920534567273	13.5109001248893	13.6209987072037	13.6373041221062	13.7144494556751	13.6113821982567	13.4325419003883	13.4387398813597	13.4875511644981	13.4579194804398	13.5538212565327	13.321054323577	13.6522736064034	13.4979141927543	13.6449603305404	13.5340047419616	13.4856269249885	-0.0483778169730549	0.508204850010025	0.600689428280954	FALSE
Dock6	11.5112930920908	11.2441259432837	11.5095226590523	11.4306877545094	11.1171820405591	10.3993527012848	10.487689326609	10.5523616996458	10.7946189341301	10.6528718552678	12.1054502295626	11.8863138854475	11.9561982598778	12.2346408248572	12.003911384615	10.3845895073188	9.9534020277746	10.4576271217905	10.516734187208	10.3353903546939	10.3295486397572	12.037302916872	1.70775427711485	2.58221522657094e-06	0.000104703721362145	TRUE
Ampd3	14.4441348854624	14.2153358139039	14.496666564328	14.3290254618781	14.3221816713387	13.6916999062073	13.7622574482668	13.8391939443472	13.7602209464665	13.8378742739969	16.0603159584513	15.6940721713572	15.6845596158677	15.8678747516086	15.6256517733028	14.2555818706606	14.0823569794123	14.3708848921391	14.2716453959084	14.3029815660029	14.2566901408247	15.7864948541175	1.52980471329284	1.38238929617153e-06	7.17768345489552e-05	TRUE
Aplp2	11.3634503619435	11.0211118443551	11.6455098325701	11.396438883119	10.928244466669	10.0754524079049	10.3510606897942	9.77535513243562	10.0357750988878	9.31046736884708	9.27395873805612	9.55738711323231	9.09385327832326	9.80815333584323	9.8797440506079	8.93392075973616	8.68186736701511	8.76284708132292	8.74270353361144	9.20435594656695	8.86513893765052	9.52261930321257	0.657480365562048	0.00833588359087651	0.0229133039186981	FALSE
Ttc13	12.5687209381809	12.4877395640963	12.3107405737886	12.4429719970856	12.2910267680561	12.1204290574132	12.3167255871675	12.3440017901021	12.3352088897648	12.0839546070789	12.2187811677841	12.5474488651465	12.3395549772071	12.7170851739137	12.4558357731435	12.1911425157326	11.9636511264802	12.5699766187937	12.3164823635473	12.204708682771	12.249192261465	12.455741191439	0.206548929974012	0.152917770697561	0.232027661796278	FALSE
Cdc37	12.6417627638646	11.4228111572319	12.4766626770718	12.8357366058028	12.5645210742725	11.9710620962941	11.8989829822951	11.5682221606333	12.1662415560907	11.369968059276	12.3797898880399	12.4329098346547	12.0606283882038	12.3691256398408	12.616116889522	11.6849852520842	12.1837904349465	12.8093822868019	12.1018936227199	12.2855004759957	12.2131104145096	12.3717141280523	0.158603713542609	0.462204370601896	0.558364041038514	FALSE
Syne1	12.4029933771006	12.1775846037557	12.2015695412155	12.2993625845758	12.1589188941713	12.329933651144	12.1211773323188	12.3435827073786	12.5809580720052	12.0048068370903	11.9185651289894	12.0007077894927	11.9810284895377	12.1997980844602	11.9117365156112	12.3485787877334	11.9832501577137	12.5402321917847	12.0364827283724	12.5833249205647	12.2983737572338	12.0023672016182	-0.296006555615557	0.076198882263378	0.132307620425426	FALSE
Slc44a2	NA	NA	NA	NA	NA	9.08231938643078	10.0965702189396	9.74585580479964	9.95573998235239	NA	9.97348212970736	10.8731980028183	9.71339338898875	10.9084151392511	9.29722581408562	9.37897972958799	NA	10.2438047270677	9.83464801814914	10.3690629158073	9.95662384765303	10.1531428949702	0.196519047317189	0.630805420500142	0.708496166342648	FALSE
Slc37a4	11.573509916671	11.4502060277607	11.2250688254982	11.2028400947193	11.624895956764	11.801910402897	12.4575963437492	11.8359951085665	11.579226355695	10.5060695093374	NA	11.7754415586958	11.8083528702686	11.6321455012141	NA	11.0348677261931	NA	10.8555848788741	11.3447785751224	10.8951814221027	11.0326031505731	11.7386466433928	0.706043492819772	0.00387171586335651	0.0127816489196457	FALSE
Higd1a	14.4166458097443	13.7463148660989	14.426847848419	13.9943711168368	13.9827797206473	13.5185671027893	13.9539508713771	14.0939291847154	13.8488869670146	13.1656167892004	14.4705063612383	14.864577917831	14.6676271734687	15.1766679385761	14.4829780758284	14.126317293423	14.1729274896038	14.43858395647	14.3932496671365	14.5667081463557	14.3395573105978	14.7324714933885	0.392914182790692	0.0413220416872262	0.0808969703189369	FALSE
Fbrs	11.1450914960691	10.9427710593884	11.0474647733184	10.6084396525516	10.9090680222461	10.7891178932796	10.3021019539816	10.993200234456	11.4850695307401	10.9277927740704	12.1343717688878	11.5766591224459	11.6913160552633	11.6881803585869	11.7634489228434	10.8923075342012	11.0557298185361	11.4895068100139	11.3182038438772	11.2928967554092	11.2097289524075	11.7707952456055	0.561066293197941	0.00434126735779514	0.0138599981436369	FALSE
Sarnp	10.1459576124102	9.8870377914192	10.272991288155	9.4143004658247	NA	10.3066085791395	10.1785528168432	10.641284097783	11.0636781992625	10.1065105968181	10.865106884631	10.6784064757606	11.2681910792198	10.8916925827593	11.1298818687044	10.9966358975354	10.8241950393995	11.4332411561376	11.6317909346341	11.7841358681358	11.3339997791685	10.966655778215	-0.367344000953455	0.129950487138966	0.203992704767357	FALSE
Coq10a	10.697367253816	11.0577819347758	11.5722691533963	11.5378735809195	10.8534499189036	NA	NA	10.484933634223	10.4807296248049	10.2388465567366	10.8111418524834	11.3640361368085	11.4351389179968	11.1058495951389	11.4534918577288	NA	10.5679940905942	NA	10.8812975369111	10.9401594077573	10.7964836784209	11.2339316720312	0.437447993610375	0.0440065690840211	0.085153719686174	FALSE
Atad2b	11.7050966765794	11.7878413577946	11.4859550611571	11.2515711709152	11.7734812909839	10.5630055530624	11.5187121603989	11.6575506913893	11.2988014875126	11.2341707672714	11.4428968562465	12.2491045617966	12.4564827630503	12.4360165703441	12.2195466942149	11.4840374033332	11.4549726683446	11.451582042868	11.65117280788	11.2501562734616	11.4583842391775	12.1608094891305	0.702425249953002	0.0163074396506233	0.0382603773692461	FALSE
Xpot	15.9236733527515	15.860716004254	15.7980186094693	15.7382532657075	15.9465979147718	15.9077215965386	16.0478928661043	15.9155619808845	16.094700398217	15.7548509751339	15.4705985063296	15.6643139424303	15.2976901003506	15.498484623237	15.3398882683046	15.9651619882334	15.4328811339375	16.0813669259446	15.9088265087322	15.8972380616771	15.8570949237049	15.4541950881304	-0.402899835574512	0.0183585400336183	0.0420016709662986	FALSE
Cdc5lrt1.Cdc5lrt4.Gm32717.Gm32802	10.6523341147557	10.909225570437	10.6551102857863	10.2100137632942	10.019993737152	10.0377940166381	10.1568794365388	10.7131373084464	11.4358785773099	10.528708049627	11.0357682269971	10.5943059402202	10.0746633081256	10.4339817888099	10.6702667573945	10.4372735216448	9.95871799966583	10.331409640084	10.3163494216802	11.0868195847282	10.4261140335606	10.5617972043094	0.135683170748871	0.590118990603482	0.674838112740789	FALSE
Wdcp	11.1259493767038	11.5910688034179	11.3882810375663	10.9794251953315	11.0859968595295	10.7874536873786	10.9731233306702	10.7225599468721	11.8857688112824	NA	NA	10.8657332708518	11.2872679610329	11.5986108546964	11.0088837695761	11.2919189105182	11.2402308376215	11.1030648292205	11.388937517362	11.3022047934594	11.2652713776363	11.1901239640393	-0.075147413597012	0.681826058243429	0.753536436712826	FALSE
Sp4	10.6172746032894	9.68792151207162	10.5870180032594	10.4528898439861	NA	9.67512609765042	9.89655340846718	9.7813056114462	9.95904996078412	10.2598962330321	10.270972708414	10.3226830580021	10.2022707801867	10.7008038139706	10.1179287552938	9.65318006945209	10.6997199250985	10.0322110693229	9.75151058549797	9.79468228542782	9.98626078695986	10.3229318231734	0.336671036213566	0.165958095338969	0.247677531762898	FALSE
Trmt5	13.0377854387819	13.1704508881504	12.9260995198482	13.3810291564485	13.3623000184168	13.710752632911	13.9693595380156	13.2880153137011	13.498176057701	13.8167836793786	13.3880980309423	13.1690637610591	13.4956052311908	13.1845406583334	13.4650051342069	13.7665082038716	13.493417671953	13.3284785907712	13.2332781346016	13.3102577441185	13.4263880690632	13.3404625631465	-0.0859255059166983	0.487353975840947	0.581212941942586	FALSE
Kidins220	12.2592254009219	11.9915076741491	12.4385033886737	12.1043694241375	11.8384278946597	11.9660872188137	11.7804126341096	11.9178121313204	12.1005243697677	11.7894602857303	12.1085930615687	12.5315739694763	12.3148069664403	12.649687304637	12.3983883177275	11.8725171369893	11.454407260342	11.8584550788492	11.6895743577232	11.9093418449716	11.7568591357751	12.40060992397	0.6437507881949	0.000918345835675165	0.00435910586153483	FALSE
Kif13b	13.3006385539937	13.2429879804763	13.360298426618	13.3011817858153	13.0849926982562	13.0302912417761	13.1669899782296	13.2614970251885	13.1719117217375	13.2884047070238	14.2115917573977	13.7612915073388	13.8789417816025	13.9998502985341	13.9201202039429	13.1782088798565	13.0766536187232	13.2903932998418	13.1894369678054	13.2245835805374	13.1918552693529	13.9543591097632	0.762503840410323	0.000129060704153102	0.0011039742178561	FALSE
Trappc8	14.123377796213	14.009146289373	14.2674158259841	14.0993149318371	13.9431374860491	13.65832307304	13.7908270076394	13.8712507184615	13.9581086014966	13.9372450680768	14.2898099752029	14.0403839110032	13.9946893193958	14.1400868279663	14.0796431115861	13.6909146473208	13.705556795072	13.9093118395372	13.860058813457	13.8062374473269	13.7944159085428	14.1089226290309	0.314506720488071	0.00162664765930287	0.00665210840502377	FALSE
Atxn2	13.733015321686	13.804695724145	13.850050064298	13.8964837805473	13.8570868068148	14.1519044683427	14.2858067641124	14.3294389831313	14.2225232401508	14.2696453832368	14.6150663334401	14.2714484374681	14.2566952064061	14.3353624384981	14.4090461332546	14.4779985269923	14.543980331781	14.4466180991125	14.5669518744655	14.5900255807346	14.5251148826172	14.3775237098134	-0.147591172803763	0.0873344124983518	0.14793464208182	FALSE
Hlcs	11.1247610750152	10.9135701156682	10.7384216430155	10.6885213354695	11.6587024154706	10.5060397476045	11.4463389508575	10.957225405582	11.0397758492337	10.6177888446863	11.280573603799	11.7378684049089	10.7014364286306	10.8574912040884	10.9446388630912	10.5481090525785	11.1780921405225	11.3063636437556	11.0631928201426	11.2641728027574	11.0719860919513	11.1044017009036	0.0324156089522987	0.891726016689979	0.919643796775942	FALSE
Taf4	12.9706272091257	12.9670965401636	13.0438048302387	13.0516830759032	12.4175097286335	12.9194778911393	12.7598424222728	12.7603893786	12.8737574570716	12.9258029032269	13.4872622373216	13.4598286125395	13.5191570766592	13.437921087617	13.4392335323623	12.8171295647898	12.7575671057734	12.7973089140341	12.9104085077171	12.7793992678366	12.8123626720302	13.4686805092999	0.656317837269711	3.04465690552309e-07	2.87519771196569e-05	FALSE
